"activity"	"subject"	"tbodyaccmeanx"	"tbodyaccmeany"	"tbodyaccmeanz"	"tbodyaccstdx"	"tbodyaccstdy"	"tbodyaccstdz"	"tgravityaccmeanx"	"tgravityaccmeany"	"tgravityaccmeanz"	"tgravityaccstdx"	"tgravityaccstdy"	"tgravityaccstdz"	"tbodyaccjerkmeanx"	"tbodyaccjerkmeany"	"tbodyaccjerkmeanz"	"tbodyaccjerkstdx"	"tbodyaccjerkstdy"	"tbodyaccjerkstdz"	"tbodygyromeanx"	"tbodygyromeany"	"tbodygyromeanz"	"tbodygyrostdx"	"tbodygyrostdy"	"tbodygyrostdz"	"tbodygyrojerkmeanx"	"tbodygyrojerkmeany"	"tbodygyrojerkmeanz"	"tbodygyrojerkstdx"	"tbodygyrojerkstdy"	"tbodygyrojerkstdz"	"tbodyaccmagmean"	"tbodyaccmagstd"	"tgravityaccmagmean"	"tgravityaccmagstd"	"tbodyaccjerkmagmean"	"tbodyaccjerkmagstd"	"tbodygyromagmean"	"tbodygyromagstd"	"tbodygyrojerkmagmean"	"tbodygyrojerkmagstd"	"fbodyaccmeanx"	"fbodyaccmeany"	"fbodyaccmeanz"	"fbodyaccstdx"	"fbodyaccstdy"	"fbodyaccstdz"	"fbodyaccmeanfreqx"	"fbodyaccmeanfreqy"	"fbodyaccmeanfreqz"	"fbodyaccjerkmeanx"	"fbodyaccjerkmeany"	"fbodyaccjerkmeanz"	"fbodyaccjerkstdx"	"fbodyaccjerkstdy"	"fbodyaccjerkstdz"	"fbodyaccjerkmeanfreqx"	"fbodyaccjerkmeanfreqy"	"fbodyaccjerkmeanfreqz"	"fbodygyromeanx"	"fbodygyromeany"	"fbodygyromeanz"	"fbodygyrostdx"	"fbodygyrostdy"	"fbodygyrostdz"	"fbodygyromeanfreqx"	"fbodygyromeanfreqy"	"fbodygyromeanfreqz"	"fbodyaccmagmean"	"fbodyaccmagstd"	"fbodyaccmagmeanfreq"	"fbodybodyaccjerkmagmean"	"fbodybodyaccjerkmagstd"	"fbodybodyaccjerkmagmeanfreq"	"fbodybodygyromagmean"	"fbodybodygyromagstd"	"fbodybodygyromagmeanfreq"	"fbodybodygyrojerkmagmean"	"fbodybodygyrojerkmagstd"	"fbodybodygyrojerkmagmeanfreq"	"angletbodyaccmean,gravity"	"angletbodyaccjerkmean,gravitymean"	"angletbodygyromean,gravitymean"	"angletbodygyrojerkmean,gravitymean"	"anglex,gravitymean"	"angley,gravitymean"	"anglez,gravitymean"
"110"	"SITTING"	"19"	0.273830316164384	-0.016739260030137	-0.10870765430137	-0.976357663013699	-0.950388943972603	-0.951929615068493	-0.97845530109589	-0.95099425260274	-0.949974922191781	-0.919214322328767	-0.545191983150685	-0.799084154246575	0.828337232328767	0.673509718219178	0.822139712328767	-0.959931008082192	-0.999225464931507	-0.998065281917808	-0.995912230273973	-0.982271747260274	-0.960626559178082	-0.948743684657534	-0.389901414143836	-0.469242176178082	-0.409436221205479	-0.0332307865917808	-0.0257868063712329	0.0589887009880822	-0.0659197813054795	0.0863797472739726	-0.0945623387191781	0.186867925136986	0.0145819048547945	0.135475506815068	-0.103925132616438	0.0848050243630137	-0.0762377803657534	-0.544245910246575	-0.631655586328767	0.30624561029863	0.581371509041096	0.360343534657534	0.489126594657534	-0.969355010136986	-0.96996981369863	-0.960394960821918	-0.971226414931507	-0.971456136849315	-0.961431963835616	0.519805846438356	0.333559531780822	0.486801232054795	0.597940222191781	0.372853715342466	0.482519463835616	0.582930323084932	0.100737974246575	-0.681216000821918	-0.460978564958904	-0.976275857123288	-0.975606306164384	-0.964735971917808	-0.552135680520548	-0.586079801727397	-0.512381793584932	-0.625833386712329	0.628037052876712	-0.629929884520548	0.631669025479452	-0.45989592890411	0.426398231	-0.428142994353425	0.445202354315068	-0.544207951013699	0.551214643958904	-0.557801446315068	0.561258255438356	-0.651580535575342	-0.806746340205479	0.457199785506849	0.0753747129191781	0.0137921005843836	0.00173106800213699	-0.987043285479452	-0.979267729041096	-0.986704740273973
"111"	"STANDING"	"19"	0.27817226	-0.0154244056945205	-0.10904190460274	-0.989910996849315	-0.944430270684931	-0.952599653972603	-0.991526907808219	-0.944558902054795	-0.950417878493151	-0.929946605068493	-0.538340348356164	-0.800158882191781	0.837977048493151	0.669794211232877	0.822209155753425	-0.961774492191781	-0.999833991369863	-0.99815989890411	-0.996071243972603	-0.993141147808219	-0.954483711232877	-0.947453828493151	-0.546046167383562	-0.423794752419178	-0.404643536450685	0.169064579780822	-0.0444744373663014	0.0812062340561644	0.0715758952739726	0.0379619427260274	-0.0689679987383562	0.196121064042466	-0.0570846378767123	0.143110868019178	-0.0982446775767123	0.103463657189041	-0.175245762079452	0.0217383095068493	-0.268123767191781	0.260518017616438	0.944045837534247	-0.223897807808219	0.130643717849315	-0.992411542465753	-0.971426607808219	-0.958862043972603	-0.992617728493151	-0.972017757123288	-0.959800645616438	0.871671391917808	-0.236558466438356	0.131432140931507	0.961457649863014	-0.202741152054795	0.12360035439726	-0.146282294621918	0.848828929726027	-0.912519311506849	-0.968143594109589	-0.993300930410959	-0.973837854109589	-0.962110871506849	-0.934039857260274	-1	-0.415044277739726	-0.368789676849315	0.39186432360274	-0.415088387575342	0.438557872972603	-0.528236053020548	0.498847209524658	-0.500364200980822	0.515393841534247	-0.568754986712329	0.57436057	-0.579619000136986	0.581789974383562	0.23281289180411	-0.403024730726027	0.407634147726027	0.0754120366712329	0.00991338273931507	0.00129216333878082	-0.984792035205479	-0.970543276575342	-0.986142491917808
"112"	"WALKING"	"19"	0.273931172307692	-0.0191773587903846	-0.122736673192308	-0.0489049407963462	0.181801561185577	-0.13947794235	-0.127745852411538	0.194109823788462	-0.163143891094231	0.384163407307692	0.151399557019231	-0.214298826961538	-0.0114241525942308	0.117843509846154	0.203156531528846	0.0557557611403846	-0.540374798461538	-0.727208555576923	-0.650933357307692	-0.242619675384615	0.00218582627884615	-0.230101683261923	0.454341999230769	0.229154445519231	0.155725783673077	-0.317814612403846	0.29891342475	-0.115996566193654	0.120582512496154	-0.159187383525	0.183065438140385	0.0639270545769231	0.104657804015385	0.0905429030788461	0.139411188015385	-0.0686778866230769	-0.109376002519231	-0.148418129446154	-0.379770891653846	0.102414310929231	0.935222559230769	-0.2233381	-0.0898428797307692	-0.9698614625	-0.958651200384615	-0.929187930961539	-0.9705212025	-0.959511759423077	-0.930234574807692	0.871694058653846	-0.231922416153846	-0.0806464209807692	0.944994575961538	-0.2059336225	-0.103612261538462	-0.236603103096154	0.825944537692308	-0.916181755192308	-0.972910026538461	-0.971471016153846	-0.962572907692308	-0.934514156730769	-0.594164370769231	-1	-0.934097456096154	-0.347101249788462	0.436184123076923	-0.522317514423077	0.605360467884615	-0.133283432175	0.16691179995	-0.261041495653846	0.376605767961538	-0.0829715887519231	0.145212576913077	-0.206087294140385	0.263259762423654	0.221231141653846	0.0916202989088462	0.00119991376923077	0.0822246284461538	0.0144113482019523	-0.0327528722288462	0.110306729315577	0.0809271194038462	-0.179390497475
"113"	"WALKING_DOWNSTAIRS"	"19"	0.262688053871795	-0.0145942275069487	-0.133695240660974	0.626917070512821	0.514816445641026	0.049322451025641	0.609176793076923	0.489372854615385	0.00126109638461539	0.678479136410256	0.264358518458974	-0.0881759592820513	-0.312758697948718	-0.226763505097436	-0.0313069468205128	0.600822814871795	0.341139767076923	-0.550939718717949	-0.455172268153846	0.563926530923077	0.176499478394872	-0.107644315897436	0.21690430551282	0.360269981282051	0.227962032	-0.268784370461538	0.165198875282051	-0.112045867738462	0.328774522564103	-0.118725684666154	0.107851525428205	0.174083669589744	0.0320069346333333	0.0741198350179487	0.0978656265651282	0.0524520012615385	-0.0743972887435897	-0.499112875384615	-0.2517688114	0.264005805948718	0.881940855128205	-0.215018042307692	-0.126146868942821	-0.899726139487179	-0.917880864102564	-0.899363131794872	-0.900301080512821	-0.918257361794872	-0.901164462307692	0.84451962	-0.213416574871795	-0.110108220789744	0.870445025897436	-0.209476886923077	-0.148287393292308	-0.270889938871795	0.692400135641026	-0.923555521538462	-0.94265348974359	-0.902304066153846	-0.920418698717949	-0.908631919487179	-0.0171186147205128	-1	-0.97240515	-0.579914272820513	0.668023188717949	-0.756458773076923	0.845197968461538	-0.205239710794872	0.233943338153846	-0.319142120717949	0.425212311025641	-0.117180024692308	0.182691370394872	-0.247917932782051	0.310471798076923	0.32274610825641	0.0287629111794872	0.258308044897436	0.0730930306923077	-0.0386872111282051	-0.00955202497435897	0.544273037307692	0.355306716915385	-0.0200111148717949
"114"	"WALKING_UPSTAIRS"	"19"	0.242118808925	-0.0303986615775	-0.151054607725	-0.1287420952375	0.176349922525	-0.1904685504575	-0.17337248875	0.17877255315	-0.2160923883	-0.062322043175	0.0439316891975	-0.26989188075	-0.0406796904275	-0.039655171455	0.243852817975	0.015734777125	-0.61378541625	-0.72266549775	-0.6769577335	-0.239187347965	-0.03751196192	-0.2874485075	0.5776597205	0.26355339123	0.11747804995	-0.3435909079	0.2611112636825	-0.18746018987	0.3112622978	-0.2100743665	0.2027375583275	0.060209586055	-0.0067536929925	-0.083906669853	0.12855302122	-0.0613144461775	-0.03610002904	-0.488865514	-0.20949986265	0.1767417860175	0.8294283725	-0.3871007085	-0.2210087627	-0.916495992	-0.9010448505	-0.83693567475	-0.91691137975	-0.901473003	-0.8382930835	0.78623341975	-0.37264512175	-0.18756988908	0.8258143915	-0.38059002825	-0.2541584202	0.348811354275	0.5685136635	-0.73393704525	-0.85238040525	-0.92056737825	-0.9044340605	-0.843888486	-0.1882831504425	-1	-0.98184271575	-0.5980914815	0.66578324375	-0.73331712875	0.8007043895	-0.315277333375	0.33823878115	-0.40926802755	0.497803217025	-0.51450149025	0.54709792725	-0.5793941915	0.60854383825	0.553283784565	0.492181027375	0.252049179825	0.08315450836225	0.056818586275	0.0316681980575	-0.1742790558	-0.0128865483575	-0.4442822275
"115"	"LAYING"	"20"	0.239507882205882	-0.0144406281132353	-0.104274322538235	-0.962249114705882	-0.964098180294118	-0.972571998382353	-0.964414126323529	-0.964690726323529	-0.972146792352941	-0.927873828529412	-0.547547716617647	-0.800732281764706	0.794448317647059	0.6812424825	0.835327838823529	-0.961308452058824	-0.988834849264706	-0.996732255	-0.9973929425	-0.968507291617647	-0.972307453088235	-0.971799546911765	-0.586930924528971	-0.570965122058824	-0.507466812632353	0.0286040658377941	-0.0730085357691176	0.125858720916103	-0.0614455846588235	0.200279540941176	-0.0538192198926471	0.185537056001471	0.0281035530779412	0.194183916114706	-0.0599159942304412	0.145140820852941	-0.136113086535294	-0.116602446	-0.244924043191176	-0.184965085867647	-0.472431415573529	0.864882956617647	0.477573305	-0.928674215147059	-0.976018476911765	-0.9765185525	-0.930141535588235	-0.976574815735294	-0.976820739705882	-0.508008692411765	0.819550946617647	0.469372195147059	-0.439133910882353	0.869808478823529	0.473427019705882	0.172363337441176	-0.967014911176471	0.514852743676471	-0.514588315441176	-0.934216603970588	-0.979032909117647	-0.977866827647059	-0.756417805444118	-0.778862428205882	-0.6557879075	-0.623539603485294	0.631355439558824	-0.639053874264706	0.646790419852941	-0.110334460039706	0.0689441254544118	-0.0865037990955882	0.129075748573529	-0.282937698579412	0.299523122814706	-0.315883915485294	0.329689049582353	-0.147590235485294	-0.255983130661765	-0.441664645282206	0.0892716006470588	0.00110822495382353	-0.00309891846569118	-0.984270728235294	-0.977002606764706	-0.984989224117647
"116"	"SITTING"	"20"	0.278045439090909	-0.0147229305131818	-0.108369634515152	-0.983081858939394	-0.93612270469697	-0.929106396818182	-0.985315305606061	-0.938244421363636	-0.926576881818182	-0.921345268181818	-0.530632273181818	-0.780853275	0.83168101530303	0.664201829848485	0.80938668	-0.953502213787879	-0.999381030151515	-0.996451943181818	-0.988681824090909	-0.988423647727273	-0.952156875606061	-0.923261836287879	-0.504834591484848	-0.419767763681818	-0.315110593439394	0.0859044595833333	-0.0244751383363636	0.0686560448848485	0.131842232951515	0.0774898182878788	-0.113841414927727	0.23654981389697	0.00570584729848485	0.0590285687580303	-0.0440577467757576	0.0788789648666667	-0.0927349976318182	-0.0725224699636364	-0.242736864362576	0.11411080596	0.924454522424242	0.0733385412878788	0.151679135228788	-0.985829034393939	-0.966983534242424	-0.935854966151515	-0.986261301515152	-0.968624812121212	-0.93703957630303	0.853777360909091	0.0526905907878788	0.157036469275758	0.939200442575758	0.087015890380303	0.138870166045455	-0.267276818333333	0.799845279393939	-0.951545333939394	-0.907096661212121	-0.987909496969697	-0.975060077121212	-0.940951325151515	-0.893006714666667	-0.816056528030303	-0.602370419698485	-0.429184132375758	0.463166180727273	-0.497449274166667	0.5321154403	-0.5119118695	0.487687110442424	-0.495751338051515	0.517615027795455	-0.536530282636364	0.546564633681818	-0.556310246106061	0.563051082409091	-0.347657523742424	-0.309390129651515	0.0359516240454545	0.0746568393030303	0.00597430268636364	0.00160134859924242	-0.982078229242424	-0.970896863484848	-0.976522488787879
"117"	"STANDING"	"20"	0.278076904657534	-0.0180695049161644	-0.100402759931507	-0.967209961232877	-0.87541041109589	-0.913142481643836	-0.973838176986301	-0.88007385	-0.914088492876712	-0.897998689589041	-0.494768614931507	-0.750925683561644	0.798412135753425	0.626381412739726	0.80707698109589	-0.923505787534247	-0.99853689520548	-0.994177490821918	-0.989913208219178	-0.981216555890411	-0.909504093287671	-0.919383438767123	-0.331910334743836	-0.240193466689041	-0.285649291972603	0.0395886674849315	0.0596990956856164	-0.00054761472739726	0.110360699932877	-0.0482040653465753	-0.0593775037410959	0.227675481812329	-0.00352368466780822	0.0275839146730137	-0.000713171078082192	0.00518082042616438	-0.0697309740536986	0.382717272192877	-0.163829452410959	0.235227964853425	0.911231752465753	-0.305938716712329	0.0708655286023288	-0.981916942054795	-0.957462721369863	-0.942437325616438	-0.981993263150685	-0.957807445205479	-0.943811388356164	0.842790703150685	-0.313118669589041	0.0749609672044521	0.926348553835616	-0.287135662328767	0.05919127963	-0.129387758632877	0.766520300410959	-0.80656071	-0.985151742465753	-0.98270026	-0.959505604246575	-0.947381910821918	-0.759334978506849	-1	-0.39849170720137	-0.402915940082192	0.428039543957534	-0.45329944939726	0.478790271657534	-0.616141092054795	0.599766186438356	-0.608941036712329	0.628902996164384	-0.576966733063014	0.589287892283014	-0.601343123973699	0.610336759220548	0.746540382835616	-0.0325591949041096	0.232419034473973	0.0763556159315068	0.0116930221630137	-0.00613681937487671	-0.959528332191781	-0.935605650958904	-0.958936310958904
"118"	"WALKING"	"20"	0.272589336470588	-0.021199992245098	-0.113539477098039	-0.208342792019608	0.489771808627451	-0.228734217372549	-0.250771439607843	0.477559304117647	-0.219835836292157	-0.0116014696529412	0.124459986966667	-0.295318149921569	0.128816565005882	-0.305919615843137	0.348364705941176	0.045888034954902	-0.68044478	-0.561452319803922	-0.725015325098039	-0.313274386294118	0.133134033856863	-0.261133993901961	0.624661490784314	0.428450174509804	0.231254990156863	-0.371046216313725	0.362489038476471	-0.180945623490196	0.1182865306	-0.27549396815098	0.260431310529412	0.0098479684677647	0.0637269408235294	-0.0691077710492157	0.180699924254902	-0.12173558995098	0.117045709521569	-0.267356558411765	-0.398864653921569	0.324568520590196	0.899965205686274	-0.344443913137255	-0.035130214	-0.970327266470588	-0.962003383529412	-0.953850439607843	-0.970984228431373	-0.962241241372549	-0.954729873921569	0.83669080372549	-0.350646946666667	-0.0320121454313725	0.910983058627451	-0.32357820627451	-0.0432493067980392	-0.0548173053494118	0.735759244313726	-0.793306515294118	-0.987473847647059	-0.971778267647059	-0.964548654509804	-0.957867550196078	-0.383875363333333	-1	-0.707965278666667	-0.404401842901961	0.485536214509804	-0.564711282156863	0.641837529411765	-0.198260622196078	0.252524913117647	-0.363126922156863	0.492034925882353	-0.259613617137255	0.353067710980392	-0.446122149019608	0.535917883921569	0.396726563058824	0.0418127513529412	0.363529087560784	0.0841234323137255	-0.0210619558882353	0.00634457223529412	-0.090645041854902	0.244310894098039	-0.387664584313725
"119"	"WALKING_DOWNSTAIRS"	"20"	0.296144421355556	-0.00964120773155556	-0.104602925937778	0.0745098785288889	0.616937015333333	-0.160938536488889	0.0139235064755556	0.516136567333333	-0.20332272602	0.374623637488889	0.134400149877778	-0.187084257021333	-0.00112430839755555	-0.392423286311111	0.249924065911111	0.213787502815556	-0.413074357111111	-0.490357839555556	-0.672363090222222	-0.128711890757778	-0.00728673009555556	-0.315696816713333	0.276780466671111	0.464573389555556	0.2200406534	-0.444136179555556	0.269101552377778	-0.0742244224444445	0.174444113724444	-0.237148320206667	0.153786377412444	0.194790889866667	-0.0570345201422222	-0.211474477222222	0.167614528977778	0.172122090866667	-0.163490269666667	-0.325726705111111	-0.225854619295556	0.0424459191111111	0.91972663	-0.277419718666667	-0.0282591579777778	-0.940458075111111	-0.908577153777778	-0.919693532888889	-0.941231930222222	-0.909696501333333	-0.919811290444444	0.866437709555556	-0.275502462	-0.0181878743777778	0.919374877555556	-0.278411838222222	-0.0441823346888889	-0.1440878993	0.786316256666667	-0.867379428222222	-0.979611747333333	-0.944154765333333	-0.914615243555556	-0.922097402222222	-0.260340589186667	-1	-0.558212206877778	-0.646353350888889	0.708915038888889	-0.771018769333333	0.832684006222222	-0.315718833111111	0.361994239333333	-0.458244553111111	0.572055115555556	-0.2796773154	0.346096423555556	-0.412443168444444	0.476037057333333	0.684571767688889	0.151418774666667	0.269753838	0.0695031058	0.00436449644888889	-0.00253482149777778	-0.135699627468889	0.289670966711111	-0.381503405466667
"120"	"WALKING_UPSTAIRS"	"20"	0.252098317156863	-0.0282258047588235	-0.121023947784314	-0.116088676011765	0.15219632835098	-0.229249455098039	-0.178589542460784	0.191699067494118	-0.245200070784314	0.137171535335294	0.0252040171254902	-0.210710049327451	0.00537162385686274	0.115193556117647	0.42629886745098	0.00784256818431373	-0.600763859215686	-0.735480380392157	-0.725776184117647	-0.320965999058824	0.0336274927745098	-0.336511278039216	0.221218136435294	0.243579285764706	0.0948908543137255	-0.475829428709804	0.309133822509804	-0.000751901825490195	0.0564371069607843	-0.348849348111765	0.226897829956863	0.105789590452941	-0.0533502518588235	-0.261056582690196	0.156885640656863	0.184880453156863	-0.249702091823529	-0.0450390378952941	-0.257654508705882	0.320491770019608	0.777095717058824	-0.479894842941176	-0.130117634791765	-0.931405014313725	-0.92459435372549	-0.904064093529412	-0.932340303333333	-0.925529771176471	-0.90617001	0.72898204	-0.470842010980392	-0.115201449529412	0.777325894117647	-0.467002410588235	-0.150641477085882	0.366047383790196	0.440768900196078	-0.585513797058824	-0.902180979803922	-0.936039627843137	-0.931012276862745	-0.912876660588235	-0.138833264507843	-1	-0.555383035575	-0.578489249607843	0.638676821176471	-0.698355711764706	0.757542205294118	-0.521112176666667	0.547601583137255	-0.608222344117647	0.680753794313726	-0.388867788215686	0.417459740333333	-0.445194195098039	0.469473135686275	0.631173875960784	0.283082768843137	0.412147474784314	0.0836451256901961	0.00659982629803922	-0.024542099304902	-0.185695388078431	-0.260789711588235	-0.513641207058824
"121"	"LAYING"	"21"	0.271325472455556	-0.0184233048415556	-0.103253832233333	-0.955019866222222	-0.956959422222222	-0.945653787777778	-0.956999151	-0.959182927111111	-0.943878804444444	-0.908206042666667	-0.546609211888889	-0.784948275111111	0.806465061766667	0.669127195555556	0.826484561666667	-0.950159764777778	-0.996756303555556	-0.998564282555556	-0.992087813888889	-0.960948007444444	-0.969089027333333	-0.944106745777778	-0.219806714722222	-0.5184674916	-0.388337393866667	-0.0673192349233333	-0.02492130384	-0.0242352302058889	0.0366261092311111	0.127421834196667	-0.105650287128889	0.230762852777778	-0.100230898337778	0.130282803772222	-0.0857949374755556	0.121054403559889	-0.206030494108889	0.541675225604444	-0.766131890777778	-0.559160058953333	-0.174349174822222	0.599992678	0.788251027111111	-0.945905270555556	-0.983732936111111	-0.952416332444444	-0.946880752222222	-0.984253904111111	-0.954246796111111	-0.2205875679	0.562043741666667	0.781357813	-0.144168106933333	0.613448904111111	0.775494065333333	0.579801329	-0.914355933555556	-0.262263887666667	0.213672504333333	-0.950961787444444	-0.985550562666667	-0.960369993	-0.348985098422222	-0.670241170311111	-0.485165867066667	-0.724753721777778	0.724717676444444	-0.724328304333333	0.723757034777778	-0.266009185965556	0.21297856757	-0.207342254688889	0.222624701688889	-0.4193333181	0.422759212588889	-0.425740572423333	0.425808326264444	0.801385919555556	-0.937824284377778	-0.867531000444444	0.0820150201077778	0.0119943671007778	-0.0139053438591111	-0.984826520888889	-0.971584753222222	-0.983977644222222
"122"	"SITTING"	"21"	0.277539616823529	-0.0144009705494118	-0.112057887741176	-0.991777287176471	-0.966877560941176	-0.959567861764706	-0.992863747176471	-0.968122008	-0.957094283411765	-0.933465098705882	-0.554230203882353	-0.801660445647059	0.842903634235294	0.679006817058823	0.826487504941177	-0.975340825294118	-0.999861659647059	-0.999101978235294	-0.994986065411765	-0.993670654117647	-0.976299846117647	-0.953034384941176	-0.575153259658824	-0.468758830435294	-0.451434470858824	0.223665895057647	-0.0578815011882353	0.0623086348270588	0.099144957868	0.139769462244353	-0.0739782246714118	0.184940128758941	-0.0209008169611765	0.164819792011765	-0.0928657543847059	0.127948446282353	-0.111866160212941	-0.0274057048731765	0.0492982964690588	0.0677538439988235	0.940031368	0.0215206708823529	-0.0567766060705882	-0.992936404470588	-0.979355363176471	-0.965426493882353	-0.993164252235294	-0.981009238470588	-0.965867966941176	0.867610262470588	0.000282262550470589	-0.0573043397176471	0.957792956352941	0.0409952879376471	-0.0629202727529412	-0.382697779176471	0.839863831882353	-0.961502744941176	-0.934116500823529	-0.993492929529412	-0.985212657882353	-0.966672021058824	-0.914720316823529	-0.938843651529412	-0.909678023294118	-0.315696768301176	0.3408155872	-0.366097458531294	0.39162859188	-0.308621556911647	0.272220687834118	-0.281465013077647	0.31032584408	-0.452618712211765	0.463692298285882	-0.474451024821176	0.482313073811765	-0.168416461564706	0.2282979814	0.0587974126352941	0.0757109789882353	0.0121020139594259	-0.000175352166235294	-0.989439392235294	-0.979002804823529	-0.985823622941176
